,song,analysis_url,track_href,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,International,Unknown,electronic,folk,hip hop,house,indie,latino,metal,pop,punk,r&b,rap,rock,popularity,mean_timbre1,median_timbre1,std_timbre1,min_timbre1,max_timbre1,range_timbre1,80Percentile_timbre1,mean_timbre2,median_timbre2,std_timbre2,min_timbre2,max_timbre2,range_timbre2,80Percentile_timbre2,mean_timbre3,median_timbre3,std_timbre3,min_timbre3,max_timbre3,range_timbre3,80Percentile_timbre3,mean_timbre4,median_timbre4,std_timbre4,min_timbre4,max_timbre4,range_timbre4,80Percentile_timbre4,mean_timbre5,median_timbre5,std_timbre5,min_timbre5,max_timbre5,range_timbre5,80Percentile_timbre5,mean_timbre6,median_timbre6,std_timbre6,min_timbre6,max_timbre6,range_timbre6,80Percentile_timbre6,mean_timbre7,median_timbre7,std_timbre7,min_timbre7,max_timbre7,range_timbre7,80Percentile_timbre7,mean_timbre8,median_timbre8,std_timbre8,min_timbre8,max_timbre8,range_timbre8,80Percentile_timbre8,mean_timbre9,median_timbre9,std_timbre9,min_timbre9,max_timbre9,range_timbre9,80Percentile_timbre9,mean_timbre10,median_timbre10,std_timbre10,min_timbre10,max_timbre10,range_timbre10,80Percentile_timbre10,mean_timbre11,median_timbre11,std_timbre11,min_timbre11,max_timbre11,range_timbre11,80Percentile_timbre11,mean_timbre12,median_timbre12,std_timbre12,min_timbre12,max_timbre12,range_timbre12,80Percentile_timbre12,pt_position,au_position,pe_position,us_position,fr_position,lt_position,is_position,lv_position,ph_position,sk_position,sg_position,cl_position,uy_position,lu_position,gb_position,se_position,br_position,hk_position,co_position,do_position,ar_position,pa_position,de_position,gt_position,at_position,ca_position,gr_position,ie_position,hn_position,jp_position,hu_position,pl_position,dk_position,it_position,tw_position,tr_position,mx_position,my_position,sv_position,nl_position,cz_position,py_position,be_position,cr_position,bo_position,no_position,id_position,es_position,fi_position,nz_position,global_position,ee_position,ch_position,ec_position
528,God's Plan,https://api.spotify.com/v1/audio-analysis/2XW4DbS6NddZxRPm5rMCeY,https://api.spotify.com/v1/tracks/2XW4DbS6NddZxRPm5rMCeY,spotify:track:2XW4DbS6NddZxRPm5rMCeY,Drake,0.0244,0.753,198960,0.454,5.62e-05,7,0.498,-9.488,1,0.0963,77.17,0.344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,42.6109305019305,43.417,6.59791574986179,1.905,53.175,51.27,47.89600000000001,39.40346718146718,39.907,49.90482284683277,-97.932,367.519,465.45099999999996,81.5358,19.23510167310167,26.965999999999998,62.478794482906615,-229.043,154.36,383.403,76.79020000000001,13.434701415701413,6.796,63.470290322642896,-186.208,405.583,591.7909999999999,53.754,29.481222651222648,29.326,36.917374532129664,-74.78699999999999,135.061,209.84799999999998,61.544000000000025,-16.448396396396394,-18.441,40.6532502235665,-244.292,252.428,496.72,8.196200000000006,-1.0442870012870014,-2.097,32.015232610155536,-92.515,86.55799999999999,179.07299999999998,29.359600000000004,-13.613841698841698,-9.942,33.311637176967864,-135.088,101.49600000000001,236.584,13.608600000000004,-23.268675675675674,-21.912,18.405028880596355,-87.929,30.872,118.801,-8.578599999999996,-2.7543500643500645,-2.647,27.05927897742946,-95.443,65.209,160.65200000000002,20.443200000000008,-16.600359073359073,-12.488,25.79709555286661,-133.85,61.631,195.481,3.624800000000002,-8.991774774774775,-8.971,14.215441074554304,-48.707,40.14,88.84700000000002,2.4652000000000007,,,98.45679012345678,,,,,,,,,103.62962962962963,99.2,,,,,,114.0125,107.01428571428572,115.82051282051282,90.70175438596492,,105.325,,,,,88.73333333333333,,,,,,,,145.05333333333334,,89.18181818181819,,,91.32467532467533,,166.86274509803923,83.91666666666667,,,99.1639344262295,,,,,,105.73611111111111
529,Meant to Be (feat. Florida Georgia Line),https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,Bebe Rexha,0.047,0.643,163870,0.7829999999999999,0.0,10,0.083,-6.4579999999999975,1,0.0856,154.084,0.579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96,49.09382823129253,50.3955,4.892879956438189,0.0,56.152,56.152,53.011,60.85956632653062,65.48400000000001,55.03266586484048,-160.441,189.94799999999998,350.389,104.5418,-1.3508044217687063,-0.138,40.594298096696406,-124.723,124.315,249.03799999999998,33.231,-11.996137755102039,-11.408,47.11184084533808,-193.99200000000002,271.181,465.173,22.31080000000001,15.908697278911562,15.8005,32.109820463594595,-60.121,125.51,185.63099999999997,40.578,-15.937707482993195,-19.405,30.426005739185747,-125.04299999999999,104.587,229.63,9.741200000000003,-18.5736768707483,-18.957500000000003,25.64009735363247,-97.154,63.478,160.632,1.0786000000000016,1.7143027210884356,1.136,27.111115354258253,-134.40200000000002,94.34100000000001,228.743,23.3032,-13.354411564625849,-13.9715,16.71596307692494,-64.809,44.596000000000004,109.405,-1.211799999999999,-5.0670918367346935,-3.6965,18.680779828523487,-73.76100000000001,66.044,139.805,8.594600000000002,-9.32643537414966,-8.5225,23.79149728628643,-144.63,67.252,211.882,7.749800000000002,-2.237522108843537,-2.575,15.370207518920534,-45.225,44.336999999999996,89.56200000000003,11.136000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.15827338129496,,,,,,135.45205479452054
530,I Got You,https://api.spotify.com/v1/audio-analysis/6DOBk1Pxe7q8YFI9Ozbrb3,https://api.spotify.com/v1/tracks/6DOBk1Pxe7q8YFI9Ozbrb3,spotify:track:6DOBk1Pxe7q8YFI9Ozbrb3,Bebe Rexha,0.0481,0.606,191800,0.889,3.56e-06,9,0.0933,-4.782,0,0.0519,97.988,0.337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71,51.3230835694051,53.25,6.551083221641201,0.0,57.768,57.768,55.178000000000004,61.82126912181303,69.84899999999999,51.743603578922425,-213.53900000000002,187.31,400.849,98.9,-4.617576487252125,-5.8685,33.646529732797305,-102.934,105.787,208.72099999999998,17.154,-14.470444759206801,-12.6525,36.82328143964756,-208.905,147.42700000000002,356.332,9.738999999999999,42.20182577903681,41.3605,32.262000903973764,-36.209,144.857,181.06599999999997,70.652,-29.455645892351278,-32.981,27.619055049535675,-91.89399999999999,141.244,233.138,-8.986,8.053512747875352,12.0735,29.203033770143627,-109.82600000000001,79.9,189.726,32.813,1.5001813031161468,2.481,17.178446474955418,-60.861000000000004,71.995,132.856,14.027000000000001,2.7708569405099146,2.4755,16.70648197525287,-41.093999999999994,56.242,97.336,16.813,4.864878186968839,4.038,15.662283496963946,-60.966,102.662,163.628,17.137999999999998,-10.09807507082153,-8.964,16.400298528903082,-70.16199999999999,62.56,132.722,1.946,-1.0355495750708217,-0.1365,14.379193813601955,-47.081,36.323,83.404,10.925,150.6,147.33333333333334,159.51724137931035,149.7173913043478,,,,,150.30434782608697,,147.1184210526316,179.66666666666666,180.0,,142.76344086021504,179.29166666666666,180.30769230769232,160.92,172.56,118.5,180.2,,,139.92857142857142,190.33333333333334,154.0566037735849,52.0,132.09183673469389,,138.83,120.27586206896552,137.03370786516854,166.88888888888889,178.2,145.0,140.93333333333334,170.03125,156.63636363636363,,135.5,145.46666666666667,,156.5,144.95402298850576,,171.8421052631579,157.90625,,,151.85185185185185,153.07462686567163,,157.28571428571428,179.0909090909091
531,The Sound Of Silence,https://api.spotify.com/v1/audio-analysis/0eZBeB2xFIS65jQHerispi,https://api.spotify.com/v1/tracks/0eZBeB2xFIS65jQHerispi,spotify:track:0eZBeB2xFIS65jQHerispi,Disturbed,0.468,0.322,248467,0.28,1.1e-06,6,0.102,-9.367,0,0.0281,85.794,0.175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72,44.223790178571434,46.551,8.754063872899055,0.009000000000000001,55.625,55.61600000000001,52.58920000000001,2.096330357142855,7.534,68.72441763425607,-244.49900000000002,260.24,504.739,55.54080000000002,1.2370327380952355,10.617,47.74274573344699,-142.078,93.587,235.665,43.25700000000001,-22.132133928571424,-20.5515,36.15674273870829,-219.19299999999998,290.209,509.402,1.0890000000000108,30.279764880952378,30.154,29.033923337696592,-57.367,122.575,179.942,53.0286,-27.354627976190468,-30.1355,18.40576832181586,-71.271,66.051,137.322,-16.208799999999997,4.839864583333333,5.144,21.115626643099407,-66.82300000000001,59.14,125.963,22.21040000000001,2.107674107142857,3.695,22.210047865346805,-94.226,129.61,223.83599999999998,16.616200000000006,-9.447950892857143,-10.0575,19.874883339406775,-73.488,66.863,140.351,6.4874000000000045,-2.5599672619047618,-2.718,15.567483581441545,-68.818,80.862,149.68,8.263400000000004,-8.561575892857142,-7.271,13.651635488653865,-82.095,47.285,129.38,0.8834000000000015,3.587787202380953,3.355,15.531379023827874,-37.483000000000004,61.888999999999996,99.37200000000001,16.416000000000004,,,134.23809523809524,190.0,,,,,,,,79.60377358490567,172.5,,,,,,,,120.11111111111111,,,,,,,,,,,,,,,,130.0,,,,,,,122.19718309859155,69.92592592592592,,,,151.0,,,,,147.1
532,Psycho (feat. Ty Dolla $ign),https://api.spotify.com/v1/audio-analysis/65NwOZqoXny4JxqAPlfxRF,https://api.spotify.com/v1/tracks/65NwOZqoXny4JxqAPlfxRF,spotify:track:65NwOZqoXny4JxqAPlfxRF,Post Malone,0.5660000000000001,0.74,220880,0.5579999999999999,0.0,8,0.112,-8.115,1,0.102,140.05700000000002,0.421,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94,46.76736529126213,48.202,6.025216745793906,2.812,55.43600000000001,52.623999999999995,50.5644,-16.631730582524273,-16.5475,64.90192566338663,-259.91200000000003,211.993,471.905,32.640400000000035,-27.781656553398054,-22.2135,47.162814172576134,-196.30700000000002,163.32,359.6269999999999,10.704600000000044,-13.538040048543689,-15.693,55.630373048511906,-272.551,168.94299999999998,441.494,28.462000000000025,41.05751456310679,41.5895,27.14232362477861,-37.268,113.766,151.034,63.85740000000001,-13.338720873786409,-20.4355,38.93772663172994,-128.909,194.40400000000002,323.313,14.659600000000017,2.3476917475728154,4.327,28.566505750287238,-92.303,73.574,165.877,27.03240000000001,-4.632817961165048,-2.7145,37.74388107942446,-106.169,108.359,214.528,22.84440000000001,-4.310566747572817,-4.285,20.193620893290845,-74.158,65.21600000000001,139.374,11.267800000000005,-1.5286334951456315,-2.661,25.681892385145197,-94.92399999999999,87.069,181.993,19.194000000000006,-17.338053398058253,-16.641,26.248470398514883,-104.01299999999999,65.727,169.74,3.9470000000000014,5.126712378640778,5.354,16.44918727412291,-48.418,56.266999999999996,104.685,18.879800000000007,162.21428571428572,165.69565217391303,171.28571428571428,170.0,,,,,,,,169.80392156862746,,,,181.5,177.0,,158.30769230769232,,180.25,,,145.0,,165.33333333333334,,170.5,,,,166.45,163.5,,,164.28571428571428,171.82758620689654,,,,164.375,,171.875,166.87179487179486,,179.66666666666666,,,179.0,169.65625,185.30769230769232,,189.0,173.3658536585366
533,The Cure,https://api.spotify.com/v1/audio-analysis/34oB5r0lcN3fYWCs2uA1k5,https://api.spotify.com/v1/tracks/34oB5r0lcN3fYWCs2uA1k5,spotify:track:34oB5r0lcN3fYWCs2uA1k5,Lady Gaga,0.0808,0.695,211364,0.4970000000000001,0.0,8,0.0852,-4.884,1,0.0362,99.972,0.537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,47.86455348258706,48.5065,8.05468163459623,0.8390000000000001,59.721000000000004,58.882,55.11600000000001,24.57167164179105,26.954,56.13890804390775,-202.143,225.18,427.32300000000004,72.52980000000002,4.821721393034826,9.9925,54.32488510776742,-199.75400000000002,230.928,430.68199999999996,45.06980000000002,-5.103330845771144,-1.9680000000000002,47.18897096332053,-347.653,142.583,490.236,29.424000000000053,14.793660447761193,14.347,36.567866275504265,-86.02799999999999,156.67700000000002,242.705,43.92700000000001,-16.35036815920398,-20.8395,31.82581309336045,-89.51899999999999,131.531,221.05,2.607400000000013,4.143027363184078,7.0335,30.75103905188239,-86.471,85.552,172.02300000000002,29.443000000000005,3.6986144278606967,3.903,26.27906655255704,-98.81700000000001,124.29799999999999,223.115,20.39300000000001,-13.296116915422886,-13.133,19.36724591724819,-76.58,44.998000000000005,121.57799999999999,3.014200000000004,-1.7687512437810946,-0.7765,18.984338091803238,-77.036,58.646,135.68200000000002,11.964400000000005,-15.05876368159204,-12.7905,21.868212360573484,-115.147,49.477,164.62400000000002,-0.07959999999999673,-5.8558432835820895,-8.2065,16.347436442424893,-61.583999999999996,48.163999999999994,109.74799999999999,7.242800000000009,155.075,143.02197802197801,,,106.3,,,,158.17857142857142,,141.35593220338984,200.0,,,161.1951219512195,150.02325581395348,181.875,177.6,163.96,,,,146.83333333333334,139.45652173913044,150.8181818181818,173.42857142857142,,154.47169811320754,,,122.48913043478261,140.16666666666666,154.61904761904762,154.68,159.66666666666666,177.66666666666666,161.5,165.25,,154.13846153846154,138.7037037037037,,138.013698630137,156.51111111111112,,159.3953488372093,164.09375,169.25,175.66666666666666,138.65591397849462,157.69565217391303,,127.09756097560975,172.85714285714286
534,Poker Face,https://api.spotify.com/v1/audio-analysis/0WfKDYeUAoLA3vdvLKKWMW,https://api.spotify.com/v1/tracks/0WfKDYeUAoLA3vdvLKKWMW,spotify:track:0WfKDYeUAoLA3vdvLKKWMW,Lady Gaga,0.139,0.846,237200,0.815,2.19e-06,4,0.131,-4.512,1,0.0761,118.999,0.831,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69,50.69673333333333,52.0435,5.691964568040758,0.018000000000000002,59.225,59.207,54.21440000000001,30.19454942528736,36.0525,55.17779264026566,-241.085,179.783,420.86800000000005,65.66480000000001,8.2257908045977,7.5825,39.087990513475155,-116.059,156.60399999999998,272.663,39.4478,-4.3234494252873565,-4.303,42.35822344582599,-154.19799999999998,125.274,279.472,30.014600000000005,17.55796666666667,16.0315,21.416479764130113,-47.97,93.603,141.57299999999995,35.40040000000001,-7.8321804597701155,-11.2345,30.419073329962593,-82.943,96.48299999999999,179.426,14.716400000000005,5.568083908045976,7.9575,21.77010282920384,-77.066,72.303,149.369,23.84820000000001,14.639177011494253,15.9415,24.37214886296553,-70.07,109.71700000000001,179.78699999999995,34.68880000000001,-0.2497264367816097,-0.423,15.492872032035415,-41.983999999999995,51.724,93.708,12.522400000000005,0.2901,1.61,20.551498615219753,-69.125,82.711,151.836,15.645800000000005,-18.871756321839076,-15.3125,23.283553238292285,-94.87200000000001,56.815,151.687,-0.580399999999995,1.6502344827586206,2.7445,14.852492213726654,-56.106,43.073,99.179,12.664800000000005,,,96.54761904761905,,,,,,,,,104.86363636363636,102.61702127659575,,,,,,140.29310344827587,147.9090909090909,132.76923076923077,105.38235294117646,,117.79591836734694,,,,,112.42857142857143,,,,,,,,186.77777777777777,,,,,93.475,,,,,,107.75510204081633,,,,,,136.20833333333334
535,Bad Romance,https://api.spotify.com/v1/audio-analysis/5P5cGNzqh6A353N3ShDK6Y,https://api.spotify.com/v1/tracks/5P5cGNzqh6A353N3ShDK6Y,spotify:track:5P5cGNzqh6A353N3ShDK6Y,Lady Gaga,0.00305,0.6970000000000001,294573,0.921,3.65e-05,0,0.0831,-3.75,1,0.0391,118.99,0.721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,52.206872791519444,52.7175,4.265574212241899,0.0,60.309,60.309,55.7766,61.666646643109544,62.836000000000006,34.57385127503462,-62.963,197.34400000000002,260.307,88.1104,17.943463780918727,15.3565,46.14238464921573,-122.234,203.808,326.04200000000003,47.03960000000001,-2.1591572438162547,-1.824,33.1554682458638,-122.98200000000001,380.23400000000004,503.216,18.766600000000007,9.54004770318021,6.535500000000001,27.18958794592339,-78.064,123.057,201.121,26.62340000000001,-21.946370141342765,-23.480999999999998,27.70929543613585,-108.34299999999999,98.11,206.453,-2.5631999999999993,19.852532685512365,20.062,24.762680900993104,-73.61,94.914,168.524,39.00860000000001,5.439075088339223,6.186,18.143030665623677,-67.16199999999999,110.046,177.20800000000003,18.3378,-6.790363957597173,-6.8335,14.886221074593413,-74.03399999999999,44.808,118.842,5.523000000000003,5.203299469964665,4.9415,14.266274958644722,-51.166000000000004,62.726000000000006,113.89200000000001,15.8016,-11.479076855123674,-11.5425,16.425007405495894,-114.505,51.016000000000005,165.521,1.2690000000000023,-0.8017411660777386,-2.0115,15.692505869600856,-47.547,57.443000000000005,104.99,12.7792,159.675,143.94117647058823,159.34920634920636,,,,37.0,,183.66666666666666,,170.89743589743588,169.83333333333334,158.0,,163.0754716981132,191.0,165.8095238095238,182.44444444444446,164.2,140.26666666666668,178.92307692307693,101.0,,141.88888888888889,,151.66666666666666,,156.0,,53.15942028985507,,174.63636363636363,151.72093023255815,177.14285714285714,183.44444444444446,,168.78125,193.66666666666666,,194.0,156.25,,178.30769230769232,148.1153846153846,,167.0,,182.66666666666666,,143.32,169.79310344827587,,175.0,174.6818181818182
536,Million Reasons,https://api.spotify.com/v1/audio-analysis/7dZ1Odmx9jWIweQSatnRqo,https://api.spotify.com/v1/tracks/7dZ1Odmx9jWIweQSatnRqo,spotify:track:7dZ1Odmx9jWIweQSatnRqo,Lady Gaga,0.4370000000000001,0.665,205280,0.424,0.0,0,0.107,-7.837999999999999,1,0.0444,129.911,0.134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,45.97029107981221,47.466,7.93783373789624,0.0,56.816,56.816,52.4958,24.807884194053212,27.268,44.863650054248055,-157.98,198.63,356.61,57.08060000000001,18.195154929577466,17.302,42.09783671263483,-106.272,149.705,255.97700000000003,52.2554,-17.72986697965571,-14.03,49.72828718329421,-194.50599999999997,156.49200000000002,350.99800000000005,19.94940000000001,15.87747261345853,14.311,25.744109350597267,-65.318,122.906,188.22400000000002,34.8776,-6.875338028169015,-9.986,28.09881724956949,-106.919,125.62799999999999,232.547,13.127200000000002,-8.624657276995308,-8.664,37.09583817808269,-97.046,95.932,192.97799999999998,22.1982,2.2466870109546164,2.9530000000000003,24.306622082149712,-94.54899999999999,114.719,209.268,20.7188,-10.66640062597809,-9.823,17.936910679612247,-73.117,42.8,115.917,4.589600000000001,-3.4308841940532084,-4.638,15.522227370772832,-50.512,58.349,108.861,8.304600000000004,-11.893641627543035,-9.931000000000001,21.031921251638085,-79.258,51.13,130.388,3.794200000000002,-7.200560250391235,-5.945,19.72939226781516,-65.965,51.845,117.81,9.711800000000004,139.46511627906978,124.12121212121212,187.0,163.07692307692307,,,,,144.37179487179486,,157.96610169491527,166.15384615384616,161.0,,157.32558139534885,136.31034482758622,153.0,168.0,177.0,143.66666666666666,182.0,,,147.8,,167.72727272727272,,155.53658536585365,,150.33333333333334,107.0,144.16417910447763,,179.5,183.1818181818182,130.75,175.27272727272728,151.0,,174.11764705882354,153.72881355932202,121.0,151.43396226415095,138.08641975308643,,155.57777777777778,123.11363636363636,,,123.14159292035399,147.6734693877551,,166.0,153.66666666666666
537,Just Dance,https://api.spotify.com/v1/audio-analysis/6HkjpGIOHv4y0IBAxUbE5z,https://api.spotify.com/v1/tracks/6HkjpGIOHv4y0IBAxUbE5z,spotify:track:6HkjpGIOHv4y0IBAxUbE5z,Lady Gaga,0.0337,0.8220000000000001,241933,0.753,1.76e-05,1,0.218,-4.499,0,0.0332,118.982,0.7090000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65,51.098506896551726,51.75400000000001,4.625457414778505,1.127,58.832,57.705,54.4606,60.20822068965517,65.59700000000001,40.1529091628608,-82.814,199.41,282.224,90.08720000000002,12.720788505747125,10.261,41.91823260289815,-157.167,169.445,326.612,47.4088,5.705551724137932,2.7115,44.33529315665349,-175.237,387.91,563.1469999999999,39.12240000000003,23.93104597701149,23.144000000000002,25.943611841355047,-54.856,149.293,204.149,45.33740000000001,-18.66433793103448,-23.677,37.07673447230057,-252.12900000000002,145.517,397.646,6.820400000000018,0.3473770114942527,1.2120000000000002,27.82040511790813,-105.788,84.993,190.78099999999998,22.208400000000005,4.684729885057472,4.784000000000002,21.039024449749395,-71.333,76.455,147.78799999999998,19.5818,0.4690712643678162,0.4005,15.232665184254888,-48.038999999999994,48.75,96.789,12.917200000000005,3.363522988505748,3.9595,17.036691930560576,-56.037,65.293,121.33,17.1022,-16.293527586206896,-15.025,22.47956701112945,-90.428,127.53200000000001,217.96,-0.3433999999999928,-0.5982942528735633,-1.0619999999999998,14.73412360844097,-45.333999999999996,43.67,89.00399999999999,10.78240000000001,,,169.28571428571428,,,,,,,,,,,,,,,,185.6153846153846,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.2753623188406
538,What About Us,https://api.spotify.com/v1/audio-analysis/0Qh38w01QRXK6KHIv0e3hb,https://api.spotify.com/v1/tracks/0Qh38w01QRXK6KHIv0e3hb,spotify:track:0Qh38w01QRXK6KHIv0e3hb,P!nk,0.0285,0.489,269600,0.588,2.11e-06,1,0.0906,-6.1770000000000005,1,0.0507,113.617,0.187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82,47.8264242093784,50.227,7.881548133963613,4.287,58.318000000000005,54.031000000000006,53.753,-2.093820065430752,21.483,87.88829923449961,-276.013,239.293,515.306,58.94400000000002,9.622529989094877,10.305,43.56019188229902,-139.034,294.916,433.95,41.3062,-16.268548527808072,-16.342,46.3241178845416,-247.166,344.03,591.1959999999998,12.447200000000016,29.527251908396945,26.453000000000003,29.99552715170785,-37.437,156.628,194.065,54.692400000000006,-28.111851690294444,-31.104,30.732930418543674,-242.425,100.979,343.404,-5.404999999999983,13.833525627044711,16.817,29.905491453327546,-75.52,107.463,182.983,37.79940000000001,5.516021810250819,5.794,21.75995672203372,-166.468,111.89200000000001,278.36,18.8134,-2.8485179934569245,-2.989,15.565034339930651,-63.273999999999994,60.512,123.786,9.510400000000004,-3.2633685932388223,-2.923,16.286268550239782,-90.73899999999999,97.36200000000001,188.101,10.097000000000001,-10.278136314067613,-6.6739999999999995,21.12147690219475,-151.05,63.325,214.375,3.6668,-2.472443838604144,-2.673,15.859012306626177,-54.025,51.986999999999995,106.012,9.095000000000008,,,,,,,,,,,,,,,,,,,,,,,,142.22727272727272,,,,,82.0,,,,,,,,,,75.0,,,,,107.59782608695652,,,,,,,,,,162.8235294117647
539,Welcome To The Jungle,https://api.spotify.com/v1/audio-analysis/5NIPsWpDjJTFBoPxCUUeXp,https://api.spotify.com/v1/tracks/5NIPsWpDjJTFBoPxCUUeXp,spotify:track:5NIPsWpDjJTFBoPxCUUeXp,Guns N' Roses,0.0326,0.445,273600,0.955,0.284,8,0.317,-8.027000000000001,1,0.0856,123.343,0.336,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,49.08177546777546,49.7855,3.896519659765724,0.0,55.325,55.325,51.746,77.66357276507277,76.30250000000002,31.859012934416352,-59.791000000000004,180.39,240.181,102.6132,26.21029833679834,26.327,27.130842050006265,-61.00899999999999,134.785,195.794,48.95120000000002,-4.061513513513513,-3.4855,22.506373320504512,-84.462,159.19799999999998,243.66000000000003,11.996600000000004,6.072173596673597,5.4365000000000006,20.6006070427586,-93.911,99.311,193.222,20.682,-26.94510498960499,-27.769000000000002,18.24635292537484,-88.54799999999999,37.625,126.17299999999999,-11.945199999999984,2.860723492723493,3.2475,19.55061784648406,-64.268,69.973,134.241,18.581200000000006,5.7181559251559255,5.659,13.582527501580724,-44.224,55.854,100.07799999999999,16.4298,-1.7274750519750524,-1.1795,14.687096388470447,-65.905,44.418,110.323,9.257800000000008,2.357031185031185,2.53,11.405296475289722,-45.637,40.825,86.462,11.859000000000005,-4.9383856548856535,-4.4675,11.315911669805393,-72.801,37.149,109.95,3.914200000000003,10.85079833679834,11.0265,13.66837383008367,-31.595,55.395,86.99000000000002,20.9654,147.2625,148.54545454545453,174.83333333333334,169.0,161.0,,,,142.6860465116279,,140.78823529411764,175.33333333333334,166.0,,142.54166666666666,154.796875,169.44736842105263,169.26923076923077,166.58333333333334,139.0,180.16666666666666,,166.25925925925927,151.8,161.38888888888889,164.89361702127658,,148.67605633802816,,,123.85714285714286,139.25316455696202,136.76576576576576,131.17857142857142,159.7906976744186,173.84615384615384,177.35294117647058,153.29545454545453,,178.52,136.75757575757575,,140.36170212765958,137.06363636363636,,157.2295081967213,185.375,164.19148936170214,,141.61818181818182,149.38028169014083,,139.25,170.23809523809524
