,song,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,International,Unknown,electronic,folk,hip hop,house,indie,latino,metal,pop,punk,r&b,rap,rock,popularity,mean_timbre1,median_timbre1,std_timbre1,min_timbre1,max_timbre1,range_timbre1,80Percentile_timbre1,mean_timbre2,median_timbre2,std_timbre2,min_timbre2,max_timbre2,range_timbre2,80Percentile_timbre2,mean_timbre3,median_timbre3,std_timbre3,min_timbre3,max_timbre3,range_timbre3,80Percentile_timbre3,mean_timbre4,median_timbre4,std_timbre4,min_timbre4,max_timbre4,range_timbre4,80Percentile_timbre4,mean_timbre5,median_timbre5,std_timbre5,min_timbre5,max_timbre5,range_timbre5,80Percentile_timbre5,mean_timbre6,median_timbre6,std_timbre6,min_timbre6,max_timbre6,range_timbre6,80Percentile_timbre6,mean_timbre7,median_timbre7,std_timbre7,min_timbre7,max_timbre7,range_timbre7,80Percentile_timbre7,mean_timbre8,median_timbre8,std_timbre8,min_timbre8,max_timbre8,range_timbre8,80Percentile_timbre8,mean_timbre9,median_timbre9,std_timbre9,min_timbre9,max_timbre9,range_timbre9,80Percentile_timbre9,mean_timbre10,median_timbre10,std_timbre10,min_timbre10,max_timbre10,range_timbre10,80Percentile_timbre10,mean_timbre11,median_timbre11,std_timbre11,min_timbre11,max_timbre11,range_timbre11,80Percentile_timbre11,mean_timbre12,median_timbre12,std_timbre12,min_timbre12,max_timbre12,range_timbre12,80Percentile_timbre12,lt_100,au_100,se_100,ph_100,ee_100,gt_100,my_100,gb_100,cr_100,ec_100,ar_100,is_100,global_100,uy_100,nl_100,us_100,sk_100,do_100,de_100,hu_100,gr_100,pl_100,cl_100,at_100,tw_100,fr_100,pe_100,mx_100,no_100,sg_100,it_100,sv_100,lv_100,hk_100,es_100,pa_100,lu_100,br_100,ch_100,ie_100,dk_100,fi_100,jp_100,pt_100,ca_100,co_100,nz_100,tr_100,cz_100,hn_100,be_100,id_100,bo_100
315,In The End,Linkin Park,0.0113,0.5529999999999999,219000,0.9,0.0,3,0.322,-4.556,0,0.0584,105.213,0.398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84,50.20268563300142,50.20268563300142,0.0,50.20268563300142,50.20268563300142,0.0,50.20268563300142,43.5425533428165,45.437,39.62363132715303,-79.936,225.455,305.39099999999996,74.45680000000002,33.83638264580369,34.229,29.037296430283977,-74.277,131.91899999999998,206.19600000000003,57.1618,-0.8547610241820761,-1.089,26.350796997290093,-128.92,169.291,298.211,18.2736,9.030351351351351,9.266,24.692853422045825,-56.46,142.624,199.084,27.996,-24.45762731152205,-26.943,19.536855535107293,-83.811,94.34,178.15099999999998,-9.083799999999997,6.104645803698436,5.006,24.867472446642065,-88.242,89.921,178.16299999999998,27.629600000000003,-0.7833541963015647,0.09699999999999999,22.134498312947322,-93.65299999999999,87.904,181.557,15.139400000000002,-5.179765291607397,-6.697,15.196141018912527,-53.73,48.471000000000004,102.20100000000001,7.188000000000002,3.6102958748221914,4.051,15.32967985710326,-63.73,81.801,145.531,14.5218,-11.822438122332859,-11.642000000000001,13.413247171891332,-93.40299999999999,33.476,126.87899999999999,-0.9073999999999984,-9.721247510668563,-9.758,15.512939548217402,-59.288999999999994,34.661,93.95,3.472600000000003,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
316,Wild Ones (feat. Sia),Flo Rida,0.101,0.624,233688,0.889,0.0,5,0.227,-3.772,0,0.0504,127.019,0.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61,53.126024526198435,53.126024526198435,0.0,53.126024526198435,53.126024526198435,0.0,53.126024526198435,50.34909587513936,52.995,38.19670947304608,-89.465,182.19,271.655,79.50240000000002,12.319925306577485,11.151,29.875370456237544,-99.428,130.49,229.918,35.54640000000005,-9.246208472686734,-7.678,32.249774654022715,-139.995,137.334,277.329,15.16660000000001,25.164892976588632,23.357,25.09644100449753,-68.615,124.70299999999999,193.318,44.5234,-24.004591973244143,-26.413,21.152227024462075,-104.59,57.993,162.583,-8.407999999999973,0.2679598662207357,1.112,23.196081403355088,-78.292,66.38600000000001,144.678,19.220400000000005,2.65645039018952,2.23,18.613169477910663,-60.07,103.45299999999999,163.523,18.40700000000001,-8.206643255295429,-8.538,15.233560976779803,-53.11,48.46,101.57,4.193400000000005,2.579109253065775,2.5789999999999997,15.243159722470324,-48.72,61.008,109.728,14.529000000000005,-9.229283166109255,-7.596,15.179510615653665,-66.27600000000001,31.991,98.26700000000001,3.510800000000002,5.423920847268673,4.223,14.416395706930222,-35.260999999999996,55.452,90.713,16.279000000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
317,Low Life,Future,0.337,0.722,313547,0.331,0.28300000000000003,8,0.146,-7.789,1,0.0725,143.974,0.102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,44.312358759430005,44.312358759430005,0.0,44.312358759430005,44.312358759430005,0.0,44.312358759430005,-38.09648868398994,-28.985,70.78654818938692,-270.22900000000004,176.666,446.895,22.0668,-22.581011735121542,-35.493,62.27935322682724,-162.233,194.88299999999998,357.116,24.21040000000001,-14.993239731768648,-15.179,50.39030143957629,-198.018,178.21900000000002,376.237,25.666200000000003,26.73130427493713,21.866999999999997,37.512846868749904,-61.097,169.78400000000002,230.88099999999997,57.93140000000001,-18.571695725062867,-21.857,36.394612716076324,-117.889,170.433,288.322,8.645200000000019,15.315723386420789,17.709,25.551255629853635,-84.98700000000001,80.494,165.481,37.0342,-3.4398147527242244,-0.721,31.27545472844691,-109.124,97.376,206.5,19.636800000000004,6.5604719195305945,6.914,18.924960032740604,-67.07300000000001,88.979,156.05200000000002,21.7734,-1.7117870913663034,-1.587,23.415936336240488,-101.354,76.95,178.304,17.316200000000002,-17.37036965632858,-16.563,21.618407843389765,-118.348,50.33,168.678,-0.01799999999999932,-2.4109949706621956,-2.24,13.08620190647158,-53.221000000000004,33.726,86.947,8.7914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
318,Feel So Close - Radio Edit,Calvin Harris,0.000972,0.7070000000000001,206413,0.924,0.00703,7,0.204,-2.842,1,0.031,127.937,0.919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74,53.787544871794864,53.787544871794864,0.0,53.787544871794864,53.787544871794864,0.0,53.787544871794864,59.4414576923077,69.40549999999999,41.232063500972274,-86.604,179.21200000000002,265.816,92.1296,4.06243205128205,9.291,44.21292822243053,-164.185,136.61,300.795,28.000999999999998,9.701447435897435,11.49,30.32095072943757,-95.45200000000001,137.998,233.45,28.504600000000003,22.19863974358974,15.8535,29.23062955096685,-29.979,121.417,151.39600000000004,45.865,-27.646939743589744,-28.013,26.97391905427109,-115.223,107.23899999999999,222.46200000000002,-7.0520000000000005,4.401105128205129,5.1415000000000015,17.696995031874163,-61.781000000000006,59.331,121.11200000000001,16.123600000000007,-2.9750371794871797,-1.6395,22.270156454262636,-70.16199999999999,102.975,173.137,18.086,-21.47896282051282,-20.422,16.383523587618555,-70.898,29.899,100.79700000000001,-5.634399999999998,-8.741648717948719,-8.133,14.13044985863402,-77.937,47.972,125.909,1.1156000000000024,-11.404839743589745,-9.7675,14.10649066850888,-130.69899999999998,42.178000000000004,172.877,-1.0439999999999974,0.6120025641025639,-0.4565,13.12867686119338,-41.06399999999999,50.298,91.36200000000001,9.9906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
319,She Will Be Loved,Maroon 5,0.0593,0.695,257133,0.684,0.0,0,0.125,-5.403,0,0.0288,102.041,0.515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,50.79769575757576,50.79769575757576,0.0,50.79769575757576,50.79769575757576,0.0,50.79769575757576,17.12891515151515,16.384,46.8677401306357,-139.845,194.33700000000002,334.18199999999996,51.23320000000001,0.6916084848484829,10.674000000000001,53.25402268722585,-207.268,151.697,358.9650000000001,45.2124,-2.8917284848484845,-1.4680000000000002,47.4413604714881,-446.423,290.45799999999997,736.8810000000002,23.122200000000007,31.16829818181818,34.135,28.83533425526581,-57.683,132.16899999999998,189.852,55.2336,-28.14890909090909,-31.703000000000003,32.470893720884064,-115.90299999999999,132.726,248.629,-8.566399999999984,12.475169696969695,8.725,28.988157004359287,-84.178,96.905,181.083,42.0514,-5.836728484848484,-4.604,26.71939056606713,-102.765,113.31299999999999,216.078,13.105000000000011,-7.780695757575757,-7.763999999999999,16.833181599219,-50.763000000000005,48.495,99.258,6.298200000000002,0.4473090909090907,0.505,21.512682346430026,-102.88600000000001,89.75299999999999,192.639,16.1492,-12.30826303030303,-11.682,20.32294480403332,-110.51799999999999,71.66199999999999,182.18,1.2470000000000019,-7.722700606060606,-6.733,17.298464705146866,-66.336,38.829,105.165,6.519400000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
320,Hey Ya! - Radio Mix / Club Mix,OutKast,0.103,0.728,235213,0.974,0.000532,4,0.175,-2.261,0,0.0665,79.52600000000002,0.965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,52.35567303822938,52.35567303822938,0.0,52.35567303822938,52.35567303822938,0.0,52.35567303822938,15.326961770623743,11.8875,36.15769845112159,-73.36399999999999,180.415,253.77900000000002,41.107000000000006,11.139285714285712,10.7955,33.18318333394041,-87.725,161.143,248.868,39.021800000000006,19.026176056338027,17.026,49.095818790672475,-222.622,141.316,363.93800000000005,58.00620000000001,12.104938631790745,11.9725,21.798929918710733,-52.621,106.52600000000001,159.14700000000002,28.843000000000004,-20.578274647887326,-26.655,37.48227633317808,-120.38600000000001,195.957,316.343,6.869800000000022,15.396817907444671,18.2495,26.26896705546313,-78.48100000000001,96.179,174.66,35.766999999999996,4.381234406438632,5.528499999999998,23.75817107403433,-158.455,123.59700000000001,282.052,19.632600000000004,-7.176188128772638,-7.002000000000002,14.467399772067154,-57.695,57.809,115.504,4.7502000000000075,3.2398973843058347,3.52,17.791774832366983,-64.844,115.03,179.87400000000002,14.499800000000008,-16.510998993963785,-13.7055,20.90441796183133,-99.005,55.446999999999996,154.452,-0.3341999999999989,-2.269352112676056,-1.84,15.765942601999345,-56.722,49.913999999999994,106.63600000000001,9.1238,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
321,In The Night,The Weeknd,0.0794,0.317,235653,0.6829999999999999,0.0,7,0.0465,-4.989,1,0.134,167.615,0.5379999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,50.83525468164794,50.83525468164794,0.0,50.83525468164794,50.83525468164794,0.0,50.83525468164794,53.73356179775281,61.075,50.99961273172089,-200.24900000000002,232.579,432.82800000000003,86.557,17.991128589263422,25.230999999999998,42.10967165727299,-137.035,144.725,281.76,49.373000000000005,-7.689277153558053,-8.33,39.235895825049,-216.717,268.454,485.17100000000005,17.11,40.3388102372035,40.722,24.11518639670364,-52.103,118.178,170.28099999999998,59.728,-25.10224968789014,-28.730999999999998,27.314825913397822,-106.47,114.27799999999999,220.748,-6.359,14.148083645443196,15.181,32.34934849331308,-111.31200000000001,109.506,220.818,41.36,4.870259675405743,5.194,20.919863568635467,-86.259,100.333,186.592,21.046999999999997,-6.059756554307116,-6.51,16.92611846537859,-58.328,56.278999999999996,114.60700000000001,8.13,0.15555305867665412,0.14800000000000002,15.570051527188168,-64.125,63.11,127.235,12.235999999999999,-12.699888888888886,-11.717,18.8503143360576,-99.955,62.004,161.959,0.198,-3.13934581772784,-3.062,14.31073217308773,-55.718999999999994,59.534,115.25299999999999,8.863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
322,I Will Wait,Mumford & Sons,0.01,0.485,276720,0.735,0.007940000000000001,1,0.213,-5.9289999999999985,1,0.0334,131.234,0.456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,49.88846829268294,49.88846829268294,0.0,49.88846829268294,49.88846829268294,0.0,49.88846829268294,46.3913980487805,54.032,43.9949715912481,-129.135,209.484,338.619,77.30560000000001,7.403109268292682,15.357000000000001,45.725431080721556,-155.049,153.55700000000002,308.606,44.4394,-7.799388292682928,-5.757999999999999,32.071800925217616,-398.749,248.122,646.8710000000002,8.591400000000005,10.145238048780486,10.794,19.410735119588978,-60.958,69.316,130.274,25.904400000000006,-27.776906341463413,-31.246,22.740041347604016,-90.84299999999999,164.93900000000002,255.782,-15.375799999999998,2.4886887804878053,3.52,19.219631545711238,-76.238,84.675,160.91299999999998,16.8868,-3.3859141463414635,-2.93,19.01749065892725,-99.936,156.075,256.011,9.11540000000001,3.9271843902439016,4.393,14.5759573684201,-42.347,78.417,120.764,15.334400000000002,4.163341463414635,5.25,13.284293568354773,-69.42699999999999,88.351,157.77800000000005,13.475600000000005,-7.6948009756097555,-6.082000000000001,13.910341729014075,-81.491,33.383,114.874,1.5936000000000021,-2.927591219512195,-3.889,12.449850051079409,-49.224,37.593,86.81700000000002,6.457600000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
323,Yellow,Coldplay,0.00239,0.429,266773,0.6609999999999999,0.00013000000000000002,11,0.234,-7.227,1,0.0281,173.365,0.285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,49.444244031830245,49.444244031830245,0.0,49.444244031830245,49.444244031830245,0.0,49.444244031830245,49.13429575596818,52.56399999999999,41.887259614715376,-68.859,296.277,365.136,81.6088,8.244732095490715,13.6965,30.23692623837074,-94.18,113.54700000000001,207.727,33.340999999999994,-10.88330901856764,-9.779,27.818389923627304,-215.30599999999998,139.361,354.6670000000001,8.1164,-2.5399018567639264,-4.614,32.90222436831499,-68.467,106.376,174.84300000000005,26.1252,-25.84594031830239,-27.1155,20.407141196455907,-82.272,222.717,304.9890000000001,-12.449800000000005,-9.97554774535809,-10.199000000000002,20.229659228200052,-64.04,77.164,141.204,3.9164,-1.6210066312997349,-2.6115000000000004,19.59834840558629,-76.61,166.707,243.317,10.3064,0.9051684350132628,-1.31,15.535025946335823,-43.044,68.961,112.005,14.2608,1.6955729442970822,1.1070000000000002,13.031496081926795,-37.577,85.15,122.727,10.112199999999998,-7.154786472148541,-6.7025000000000015,12.662180446562214,-73.279,37.241,110.52,2.869,-7.150850132625995,-7.7325,11.3154317889499,-45.101000000000006,39.076,84.17699999999998,1.7467999999999997,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
324,Animals - Extended,Martin Garrix,0.00181,0.675,303827,0.866,0.746,1,0.415,-6.454,1,0.039,128.007,0.0379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61,46.80064531043593,46.80064531043593,0.0,46.80064531043593,46.80064531043593,0.0,46.80064531043593,14.870943196829591,28.8545,57.57386061715866,-159.283,220.007,379.29,60.54280000000001,-22.074408190224567,-26.741999999999997,63.01721141104965,-172.19799999999998,162.142,334.3400000000001,16.306600000000017,24.40418956406869,19.522000000000002,48.564633850380574,-263.134,196.898,460.032,67.8786,32.88839233817702,29.4645,35.23809416212749,-43.974,157.20600000000002,201.18,54.229000000000006,-69.0445891677675,-66.45750000000001,43.29482716596241,-152.483,169.267,321.75,-39.96579999999995,14.795937252311756,10.693,32.74823012530881,-76.918,103.807,180.725,42.5296,13.533535667107,12.1685,26.74344701269061,-96.32,117.822,214.142,34.830200000000005,-0.2651261558784677,-1.0635,16.749015915351492,-60.553999999999995,64.494,125.04799999999999,12.311200000000005,4.443467635402906,4.492,19.065619933839923,-80.327,63.696000000000005,144.023,19.6046,-8.05199141347424,-9.246,16.901110487244313,-125.01299999999999,82.495,207.50799999999998,2.622200000000004,3.1563038309114932,2.9685,18.93433253722655,-59.244,55.062,114.306,16.604400000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
325,"Hey, Soul Sister",Train,0.217,0.675,216667,0.885,0.0,1,0.086,-4.432,0,0.0436,97.03,0.768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,52.151830280830275,52.151830280830275,0.0,52.151830280830275,52.151830280830275,0.0,52.151830280830275,45.3964126984127,46.107,35.11013711643938,-96.131,147.517,243.648,74.8092,18.26325885225885,22.865,43.00961986091165,-153.102,141.142,294.244,51.80280000000001,-0.7983760683760688,-1.952,38.019885254810745,-152.877,239.203,392.08,24.02340000000002,21.6704065934066,22.146,28.36896010945457,-77.637,119.81700000000001,197.454,44.6856,-17.898223443223447,-20.047,26.786233126803317,-95.485,84.977,180.46200000000002,3.08820000000003,-13.125589743589744,-12.332,26.787642045023304,-99.823,55.333,155.156,9.9266,0.1414236874236873,1.025,21.05345759462376,-100.71799999999999,121.376,222.09400000000002,15.704400000000012,-17.952279609279607,-17.895,17.472733979801227,-70.944,54.405,125.34899999999999,-3.6622,-6.144793650793651,-5.879,14.86296012567304,-47.273999999999994,48.169,95.443,5.9688000000000025,-4.0491819291819295,-3.6889999999999996,17.712190346390805,-53.861000000000004,56.776,110.637,9.858600000000015,3.5345433455433457,4.101,16.35900075280561,-44.621,47.403,92.024,16.813000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
326,Skinny Love,Bon Iver,0.8440000000000001,0.593,238520,0.263,5.36e-06,4,0.127,-14.029000000000002,0,0.0567,76.37899999999998,0.109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,37.7836780923994,37.7836780923994,0.0,37.7836780923994,37.7836780923994,0.0,37.7836780923994,1.2353487332339783,0.35,41.92607393682575,-104.728,187.695,292.423,34.681999999999995,1.8756467958271232,-10.283,49.96727742585288,-125.505,141.623,267.128,51.326,-9.752111773472429,-8.673,47.592764332403796,-255.415,156.895,412.31,25.182,31.49411177347243,28.354,24.269857484048014,-31.543000000000003,116.465,148.00799999999998,49.597,-6.5048524590163925,-10.675,31.29686026367857,-88.508,96.99799999999999,185.50599999999997,20.018,-17.395685543964234,-17.697,23.910401392471552,-88.544,49.474,138.018,3.138,1.8073621460506704,0.07,20.290164586844767,-77.872,86.384,164.25599999999997,16.195999999999998,-7.792919523099853,-8.396,17.22181286880993,-58.277,45.402,103.679,6.337000000000001,-3.7725141579731742,-3.72,15.43274922398648,-53.625,62.336999999999996,115.962,7.349,-6.238071535022353,-4.231,18.31656954466637,-75.555,49.168,124.723,7.593999999999999,11.23994038748137,12.290999999999999,13.556040800697932,-44.00899999999999,58.31,102.319,21.493000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
