,Unnamed: 0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity,song,artist,genre,sv,cr,de,co,dk,at,pa,es,gb,sk,global,nl,br,cl,ec,lt,us,it,be,lu,gr,mx,uy,ca,jp,sg,tr,cz,lv,pe,ch,se,ar,gt,py,pl,ph,nz,fr,fi,hn,ie,do,no,hu,pt,is,bo,au,hk,tw,my,ee
199,99,0.395,https://api.spotify.com/v1/audio-analysis/6oDPg7fXW3Ug3KmbafrXzA,0.466,223240,0.40299999999999997,False,0.0,5,0.111,-6.142,1,0.0337,119.81,4,https://api.spotify.com/v1/tracks/6oDPg7fXW3Ug3KmbafrXzA,audio_features,spotify:track:6oDPg7fXW3Ug3KmbafrXzA,0.337,63,Wrecking Ball,Miley Cyrus,pop,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
200,0,0.00704,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,0.698,326467,0.732,False,0.000647,2,0.359,-4.522,1,0.266,171.43099999999998,4,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,0.0689,79,Lose Yourself - Soundtrack Version,Eminem,hip hop,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,False,True,False,False,True,False
201,1,0.34600000000000003,https://api.spotify.com/v1/audio-analysis/1qHaLcG3LOeh6ZB8vii5ZZ,0.778,242733,0.547,False,0.000302,2,0.132,-7.273,1,0.0489,95.00200000000001,4,https://api.spotify.com/v1/tracks/1qHaLcG3LOeh6ZB8vii5ZZ,audio_features,spotify:track:1qHaLcG3LOeh6ZB8vii5ZZ,0.441,57,Just Give Me a Reason,P!nk,r&b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
202,2,0.0236,https://api.spotify.com/v1/audio-analysis/1BZG99C7Co1r6QUC3zaS59,0.6709999999999999,229080,0.596,False,0.0,11,0.228,-4.005,0,0.031,98.025,4,https://api.spotify.com/v1/tracks/1BZG99C7Co1r6QUC3zaS59,audio_features,spotify:track:1BZG99C7Co1r6QUC3zaS59,0.444,70,Same Old Love,Selena Gomez,pop,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
203,3,0.892,https://api.spotify.com/v1/audio-analysis/4kflIGfjdZJW4ot2ioixTB,0.5589999999999999,285040,0.33,False,0.0,9,0.0975,-8.251,1,0.0285,135.109,4,https://api.spotify.com/v1/tracks/4kflIGfjdZJW4ot2ioixTB,audio_features,spotify:track:4kflIGfjdZJW4ot2ioixTB,0.285,79,Someone Like You,Adele,pop,False,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,True,False,False,True,True,False,True,True,False,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,False
204,4,0.0372,https://api.spotify.com/v1/audio-analysis/13P5rwmk2EsoFRIz9UCeh9,0.7190000000000001,237627,0.6709999999999999,False,8.21e-06,8,0.12,-6.279,1,0.0336,130.02700000000002,4,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,audio_features,spotify:track:13P5rwmk2EsoFRIz9UCeh9,0.7859999999999999,72,Cool Kids,Echosmith,pop,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205,5,0.304,https://api.spotify.com/v1/audio-analysis/6eLrCtqlpjroAkES2EHCx0,0.818,235382,0.67,False,1.22e-06,8,0.0601,-4.4510000000000005,0,0.0472,119.988,4,https://api.spotify.com/v1/tracks/6eLrCtqlpjroAkES2EHCx0,audio_features,spotify:track:6eLrCtqlpjroAkES2EHCx0,0.9390000000000001,45,Sing,Ed Sheeran,pop,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
206,6,0.0181,https://api.spotify.com/v1/audio-analysis/0ct6r3EGTcMLPtrXHDvVjc,0.528,176658,0.852,False,0.0,6,0.242,-5.294,1,0.0435,126.012,4,https://api.spotify.com/v1/tracks/0ct6r3EGTcMLPtrXHDvVjc,audio_features,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,0.647,66,The Nights,Avicii,electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
207,7,0.0525,https://api.spotify.com/v1/audio-analysis/5HQVUIKwCEXpe7JIHyY734,0.715,207333,0.655,False,0.0,0,0.115,-6.425,1,0.13699999999999998,95.07799999999999,4,https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734,audio_features,spotify:track:5HQVUIKwCEXpe7JIHyY734,0.531,78,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,hip hop,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
208,8,0.0109,https://api.spotify.com/v1/audio-analysis/6ol4ZSifr7r3Lb2a9L5ZAB,0.7809999999999999,193467,0.599,False,1.12e-06,7,0.109,-6.501,1,0.0436,120.053,4,https://api.spotify.com/v1/tracks/6ol4ZSifr7r3Lb2a9L5ZAB,audio_features,spotify:track:6ol4ZSifr7r3Lb2a9L5ZAB,0.608,58,Call Me Maybe,Carly Rae Jepsen,pop,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
209,9,0.0234,https://api.spotify.com/v1/audio-analysis/0uZ0orE84drZZzPKxCWSmR,0.455,267693,0.7859999999999999,False,0.0,1,0.145,-5.16,1,0.0338,103.17200000000001,4,https://api.spotify.com/v1/tracks/0uZ0orE84drZZzPKxCWSmR,audio_features,spotify:track:0uZ0orE84drZZzPKxCWSmR,0.41600000000000004,12,Little Talks,Of Monsters and Men,folk,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
210,10,0.141,https://api.spotify.com/v1/audio-analysis/6splO3UF8hSmK33y5fJTNk,0.669,242440,0.747,False,0.0,6,0.185,-7.108,1,0.0428,122.531,4,https://api.spotify.com/v1/tracks/6splO3UF8hSmK33y5fJTNk,audio_features,spotify:track:6splO3UF8hSmK33y5fJTNk,0.483,68,Lay It All On Me (feat. Ed Sheeran),Rudimental,electronic,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False
211,11,0.0716,https://api.spotify.com/v1/audio-analysis/1wYZZtamWTQAoj8B812uKQ,0.375,199453,0.8220000000000001,False,0.0,0,0.0694,-4.029,1,0.16699999999999998,123.363,4,https://api.spotify.com/v1/tracks/1wYZZtamWTQAoj8B812uKQ,audio_features,spotify:track:1wYZZtamWTQAoj8B812uKQ,0.353,71,Here,Alessia Cara,pop,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
212,12,0.0499,https://api.spotify.com/v1/audio-analysis/7l94dyN2hX9c6wWcZQuOGJ,0.672,235947,0.605,False,0.0,7,0.35700000000000004,-5.353,1,0.0378,134.015,3,https://api.spotify.com/v1/tracks/7l94dyN2hX9c6wWcZQuOGJ,audio_features,spotify:track:7l94dyN2hX9c6wWcZQuOGJ,0.297,73,Dangerous Woman,Ariana Grande,pop,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False
213,13,0.555,https://api.spotify.com/v1/audio-analysis/5KONnBIQ9LqCxyeSPin26k,0.635,217419,0.691,False,0.0,0,0.09699999999999999,-4.862,1,0.258,82.14200000000001,4,https://api.spotify.com/v1/tracks/5KONnBIQ9LqCxyeSPin26k,audio_features,spotify:track:5KONnBIQ9LqCxyeSPin26k,0.638,72,Trumpets,Jason Derulo,rap,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
214,14,0.02,https://api.spotify.com/v1/audio-analysis/7a86XRg84qjasly9f6bPSD,0.37799999999999995,250627,0.638,False,7.659999999999999e-05,10,0.0849,-5.5760000000000005,1,0.075,184.08599999999998,4,https://api.spotify.com/v1/tracks/7a86XRg84qjasly9f6bPSD,audio_features,spotify:track:7a86XRg84qjasly9f6bPSD,0.735,70,We Are Young (feat. Janelle Monáe) - feat. Janelle Monae,fun.,indie,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
215,15,0.106,https://api.spotify.com/v1/audio-analysis/2tpfxAXiI52znho4WE3XFA,0.735,238427,0.7609999999999999,False,0.0,4,0.0772,-5.459,0,0.0329,120.008,4,https://api.spotify.com/v1/tracks/2tpfxAXiI52znho4WE3XFA,audio_features,spotify:track:2tpfxAXiI52znho4WE3XFA,0.113,9,Talking Body,Tove Lo,house,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,16,0.25,https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED,0.647,263373,0.924,False,0.0,10,0.519,-4.957,1,0.33,173.96200000000002,4,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,audio_features,spotify:track:15JINEqzVMv3SvJTAXAKED,0.614,74,Love The Way You Lie,Eminem,hip hop,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
217,17,0.00107,https://api.spotify.com/v1/audio-analysis/67awxiNHNyjMXhVgsHuIrs,0.818,213733,0.799,True,0.128,1,0.057,-4.1,0,0.156,100.014,4,https://api.spotify.com/v1/tracks/67awxiNHNyjMXhVgsHuIrs,audio_features,spotify:track:67awxiNHNyjMXhVgsHuIrs,0.0815,74,Turn Down for What,DJ Snake,electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
218,18,0.0022,https://api.spotify.com/v1/audio-analysis/46NBoIAHrmR7qcUGCIFEjR,0.36700000000000005,207273,0.915,True,5.8099999999999996e-05,9,0.0905,-3.4560000000000004,0,0.0488,110.169,4,https://api.spotify.com/v1/tracks/46NBoIAHrmR7qcUGCIFEjR,audio_features,spotify:track:46NBoIAHrmR7qcUGCIFEjR,0.365,73,This One's For You (feat. Zara Larsson) - Official Song UEFA EURO 2016,David Guetta,electronic,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
219,19,0.595,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,0.6859999999999999,242187,0.457,True,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,audio_features,spotify:track:1EzrEOXmMH3G43AXT1y7pA,0.718,84,I'm Yours,Jason Mraz,pop,False,True,False,True,True,True,False,True,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False
220,20,0.18100000000000002,https://api.spotify.com/v1/audio-analysis/7pNC5ZIKtwUK0ReSpM3P9f,0.741,209423,0.726,False,0.00018899999999999999,3,0.111,-3.77,0,0.14300000000000002,163.99099999999999,4,https://api.spotify.com/v1/tracks/7pNC5ZIKtwUK0ReSpM3P9f,audio_features,spotify:track:7pNC5ZIKtwUK0ReSpM3P9f,0.527,66,Black Widow,Iggy Azalea,rap,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
221,21,0.004,https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq,0.385,228360,0.866,False,0.0,4,0.111,-2.8169999999999997,0,0.0697,176.014,4,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,audio_features,spotify:track:04aAxqtGp5pv12UXAg4pkq,0.551,76,Centuries,Fall Out Boy,punk,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
222,22,0.0802,https://api.spotify.com/v1/audio-analysis/2sLwPnIP3CUVmIuHranJZU,0.6970000000000001,193296,0.621,False,0.0,9,0.162,-6.886,0,0.25,81.946,4,https://api.spotify.com/v1/tracks/2sLwPnIP3CUVmIuHranJZU,audio_features,spotify:track:2sLwPnIP3CUVmIuHranJZU,0.721,63,Wiggle (feat. Snoop Dogg),Jason Derulo,rap,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223,23,0.004370000000000001,https://api.spotify.com/v1/audio-analysis/3O09PoBmmhotSUxLZfcRP0,0.621,205067,0.831,False,8.340000000000001e-05,5,0.17,-4.676,1,0.0435,122.072,4,https://api.spotify.com/v1/tracks/3O09PoBmmhotSUxLZfcRP0,audio_features,spotify:track:3O09PoBmmhotSUxLZfcRP0,0.589,8,I Really Like You,Carly Rae Jepsen,pop,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
224,24,0.00101,https://api.spotify.com/v1/audio-analysis/4J8WVHRtXM6SMgsF7qohXy,0.736,258387,0.68,False,0.897,4,0.0922,-7.0360000000000005,0,0.0361,120.995,4,https://api.spotify.com/v1/tracks/4J8WVHRtXM6SMgsF7qohXy,audio_features,spotify:track:4J8WVHRtXM6SMgsF7qohXy,0.0802,46,Stay High - Habits Remix,Tove Lo,house,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
225,25,0.0151,https://api.spotify.com/v1/audio-analysis/24lMtPOCzP5g4hrg3NklLa,0.637,220733,0.843,True,0.0,5,0.0876,-5.412999999999999,1,0.0432,109.012,4,https://api.spotify.com/v1/tracks/24lMtPOCzP5g4hrg3NklLa,audio_features,spotify:track:24lMtPOCzP5g4hrg3NklLa,0.434,26,Just The Way You Are,Bruno Mars,pop,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False
